,ID,CNAE,CNAE_DESCRIPCION,IMPORT_EXPORT,ULT_ACTOMERCANTIL,TAM_EMPRESA,Estado,ACC_EXTRAN,ACC_EMPRESA,NUMACCIONISTAS,INFO_ADMIN,ACT_MEDIOS,CARGOS_ADMIN,ESTRUCTURA,MUJERES_CONSEJO,InicioActividad,frmJuridica,codPostal,AÑO CONCESION,IMPORTE NOMINAL,DESCRIPCIÓN,ORGANISMO,Bal5,ROA_1,LIQ_1,END_1,EMP_1,A-I-INM_INT_1,A-II-INM_MAT_1,A-III-INV_INM_1,A-IV-INV_GRU_1,A-V-INV_FLP_1,A-VI-IMP_DIF_1,A-VII-DEU_COM_1,B-II-EXISTENCIAS_1,B-III-DEU_COM_1,B-IV-DEU_COM_1,B-V-INV_FCP_1,B-VI-PER_CP_1,B-VII-EFECTIVO_1,A-PN-1_FP_1,A-PN-2_AJ_1,A-PN-3_SUBV_1,B-I-PROV_LP_1,B-II-DEU_LP_1,B-III-DEU_GRU_LP_1,B-IV-PAS_IMP_DIF_1,B-V-PER_LP_1,B-VI-ACREE_COM_LP_1,B-VII-DEU_ESP_LP_1,C-I-PAS_VINACTNCVENTA_1,C-II-PROV_CP_1,C-III-DEU_CP_1,C-IV-DEU_GRU_CP_1,C-V-ACREE_COM_CP_1,C-VI-PER_CP_1,C-VII-DEU_ESP_CP_1,VENTAS_FINAL,A-1-VENTAS_3,A-1-VENTAS_2,A-1-VENTAS_1,A-4-APROVISIONA_1,A-5-OTROSINGRESOS_1,A-6-GASTOSPERSONAL_1,A-7-OTROSGASTOS_1,A-8-AMORT_INM_1,A-13-OTROSRESULT_1,A-14-ING_FIN_1,A-15-GAS_FIN_1,A-17-DIF_CAMBIO_1,A-20-IMPUESTOS_1,ROA_34_diff,ROA_23_diff,ROA_12_diff,LIQ_34_diff,LIQ_23_diff,LIQ_12_diff,END_34_diff,END_23_diff,END_12_diff,EMP_34_diff,EMP_23_diff,EMP_12_diff,A-I-INM_INT_34_diff,A-I-INM_INT_23_diff,A-I-INM_INT_12_diff,A-II-INM_MAT_34_diff,A-II-INM_MAT_23_diff,A-II-INM_MAT_12_diff,A-III-INV_INM_34_diff,A-III-INV_INM_23_diff,A-III-INV_INM_12_diff,A-IV-INV_GRU_34_diff,A-IV-INV_GRU_23_diff,A-IV-INV_GRU_12_diff,A-V-INV_FLP_34_diff,A-V-INV_FLP_23_diff,A-V-INV_FLP_12_diff,A-VI-IMP_DIF_34_diff,A-VI-IMP_DIF_23_diff,A-VI-IMP_DIF_12_diff,A-VII-DEU_COM_34_diff,A-VII-DEU_COM_23_diff,A-VII-DEU_COM_12_diff,B-II-EXISTENCIAS_34_diff,B-II-EXISTENCIAS_23_diff,B-II-EXISTENCIAS_12_diff,B-III-DEU_COM_34_diff,B-III-DEU_COM_23_diff,B-III-DEU_COM_12_diff,B-IV-DEU_COM_34_diff,B-IV-DEU_COM_23_diff,B-IV-DEU_COM_12_diff,B-V-INV_FCP_34_diff,B-V-INV_FCP_23_diff,B-V-INV_FCP_12_diff,B-VI-PER_CP_34_diff,B-VI-PER_CP_23_diff,B-VI-PER_CP_12_diff,B-VII-EFECTIVO_34_diff,B-VII-EFECTIVO_23_diff,B-VII-EFECTIVO_12_diff,A-PN-1_FP_12_diff,A-PN-1_FP_23_diff,A-PN-1_FP_34_diff,A-PN-2_AJ_12_diff,A-PN-2_AJ_23_diff,A-PN-2_AJ_34_diff,A-PN-3_SUBV_12_diff,A-PN-3_SUBV_23_diff,A-PN-3_SUBV_34_diff,B-I-PROV_LP_12_diff,B-I-PROV_LP_23_diff,B-I-PROV_LP_34_diff,B-II-DEU_LP_12_diff,B-II-DEU_LP_23_diff,B-II-DEU_LP_34_diff,B-III-DEU_GRU_LP_12_diff,B-III-DEU_GRU_LP_23_diff,B-III-DEU_GRU_LP_34_diff,B-IV-PAS_IMP_DIF_12_diff,B-IV-PAS_IMP_DIF_23_diff,B-IV-PAS_IMP_DIF_34_diff,B-V-PER_LP_12_diff,B-V-PER_LP_23_diff,B-V-PER_LP_34_diff,B-VI-ACREE_COM_LP_12_diff,B-VI-ACREE_COM_LP_23_diff,B-VI-ACREE_COM_LP_34_diff,B-VII-DEU_ESP_LP_12_diff,B-VII-DEU_ESP_LP_23_diff,B-VII-DEU_ESP_LP_34_diff,C-I-PAS_VINACTNCVENTA_12_diff,C-I-PAS_VINACTNCVENTA_23_diff,C-I-PAS_VINACTNCVENTA_34_diff,C-II-PROV_CP_12_diff,C-II-PROV_CP_23_diff,C-II-PROV_CP_34_diff,C-III-DEU_CP_12_diff,C-III-DEU_CP_23_diff,C-III-DEU_CP_34_diff,C-IV-DEU_GRU_CP_12_diff,C-IV-DEU_GRU_CP_23_diff,C-IV-DEU_GRU_CP_34_diff,C-V-ACREE_COM_CP_12_diff,C-V-ACREE_COM_CP_23_diff,C-V-ACREE_COM_CP_34_diff,C-VI-PER_CP_12_diff,C-VI-PER_CP_23_diff,C-VI-PER_CP_34_diff,C-VII-DEU_ESP_CP_12_diff,C-VII-DEU_ESP_CP_23_diff,C-VII-DEU_ESP_CP_34_diff,A-1-VENTAS_34_diff,A-1-VENTAS_23_diff,A-1-VENTAS_12_diff,A-4-APROVISIONA_34_diff,A-4-APROVISIONA_23_diff,A-4-APROVISIONA_12_diff,A-5-OTROSINGRESOS_34_diff,A-5-OTROSINGRESOS_23_diff,A-5-OTROSINGRESOS_12_diff,A-6-GASTOSPERSONAL_34_diff,A-6-GASTOSPERSONAL_23_diff,A-6-GASTOSPERSONAL_12_diff,A-7-OTROSGASTOS_34_diff,A-7-OTROSGASTOS_23_diff,A-7-OTROSGASTOS_12_diff,A-8-AMORT_INM_34_diff,A-8-AMORT_INM_23_diff,A-8-AMORT_INM_12_diff,A-13-OTROSRESULT_34_diff,A-13-OTROSRESULT_23_diff,A-13-OTROSRESULT_12_diff,A-14-ING_FIN_34_diff,A-14-ING_FIN_23_diff,A-14-ING_FIN_12_diff,A-15-GAS_FIN_34_diff,A-15-GAS_FIN_23_diff,A-15-GAS_FIN_12_diff,A-17-DIF_CAMBIO_34_diff,A-17-DIF_CAMBIO_23_diff,A-17-DIF_CAMBIO_12_diff,A-20-IMPUESTOS_34_diff,A-20-IMPUESTOS_23_diff,A-20-IMPUESTOS_12_diff,Subvencion,ALTO_CRECIMIENTO_CALCU,GACELA_CALCU,MODELO_CALCU
2405,108992,6202,Actividades de consultoría informática,Exporta,2022-04-20 02:00:00,Microempresa,Viva,,1.0,3.0,SI,Activa en Redes,13.0,,NO,2016-09-08 02:00:00,B,8028,2018.0,4206.78,EDSC ANTERIORES A 2016 - Web: www.icex.es,MINISTERIO DE ECONOMIA Y COMPETITIVIDAD - ICEX ESPAÑA EXPORTACION E INVERSIONES,1.0,-39.54,169.39,19.32,9.0,154.0,53.0,,,5.0,3.0,,192.0,394.0,,,46.0,193.0,428.0,,,,125.0,,,,,,,49.0,76.0,,362.0,,,1216.0,1135.0,851.0,646.0,-363.0,11.0,-510.0,-133.0,-33.0,0.0,0.0,-1.0,-1.0,2.0,-0.3686947477899116,0.4601366742596811,-0.6669195751138088,0.0663180529762486,-0.06817250330160751,0.29635751815337397,0.5872496935022478,-0.41543239369326324,1.1666666666666665,0.0,,,0.6439114391143912,0.6780185758513932,1.0974025974025974,0.453125,0.2075471698113207,0.0,,,,,,,0.0,0.0,0.6000000000000001,5.769230769230769,0.625,1.6666666666666665,,,,0.07635467980295574,0.12465373961218829,0.8802083333333333,0.2583732057416268,0.14207650273224037,-0.07106598984771573,,,,-0.6666666666666667,0.5,,-0.75,0.7777777777777777,-0.8043478260869565,0.8441558441558441,-0.2524271844660194,0.6010362694300517,0.12149532710280364,0.7562500000000001,0.07591933570581255,,,,,,,,,,2.864,-0.31055900621118016,1.7897897897897899,,,,,,,,,,,,,,,,,,,-0.36734693877551017,-0.3548387096774194,0.55,0.5789473684210527,-0.30833333333333335,-0.6144578313253012,,,,-0.11049723756906082,0.27639751552795033,0.3065693430656935,,1.75,2.6363636363636362,,,,0.0713656387665198,0.3337250293772034,0.3173374613003095,-0.2325581395348837,0.373109243697479,0.6391184573002755,-0.4285714285714286,0.050000000000000044,0.8181818181818181,-0.044797687861271696,0.43866943866943875,-0.056862745098039236,0.06734006734006726,0.03484320557491283,1.1578947368421053,2.3333333333333335,0.125,-0.030303030303030276,,,,,,,0.1428571428571428,0.3999999999999999,19.0,,,-1.0,17.75,0.0,1.0,1,0,0,1
2406,109017,3030,Construcción aeronáutica y espacial y su maquinaria,Nada,2022-01-07 01:00:00,Microempresa,Viva,,,,SI,,3.0,,NO,2016-09-21 02:00:00,B,8860,2019.0,250000.0,"Resolución de 6 de mayo de 2019 de la Presidencia del CDTI E.P.E., por la que se aprueba la convocatoria para 2019 del Programa Neotec - Bases reguladoras para la concesión por parte del CDTI E.P.E., de ayudas públicas en el marco del Subprograma Estatal de I+D+i Empresarial - Web: https://www.boe.es/diario_boe/txt.php?id=BOE-A-2018-16895","MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - ENTIDAD PUBLICA EMPRESARIAL CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL (CDTI)",1.0,35.93,916.81,,0.0,,2.0,,,,,,,5.0,,,,23.0,26.0,,,,,,,,,,,,,,3.0,,,15.0,2.0,10.0,0.0,-11.0,38.0,-2.0,-14.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9002518891687658,1.4415744157441575,-1.4525466184247149,-0.9673901535203812,-0.8030794249794114,0.04631275836869153,-0.3103615235635895,,,0.19999999999999996,0.25,inf,1.0257731958762886,1.7714285714285714,,,,,,,,,,,0.0,0.0,,,,,,,,,,,-0.17647058823529416,-0.26086956521739135,3.5999999999999996,,,,,,,,,,,-0.6341463414634146,2.5652173913043477,5.384615384615385,-0.5903614457831325,-0.42647058823529416,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,2.6666666666666665,1.1818181818181817,7.166666666666666,,,,,,,6.5,-0.8,inf,1.85,-0.7468354430379747,6.181818181818182,27.333333333333332,-0.9154929577464789,0.868421052631579,1.3716814159292037,1.5681818181818183,21.0,-0.12048192771084343,0.537037037037037,2.857142857142857,,,,,,,,,,11.0,-inf,,,,,,,-1.0,1,0,0,1
2407,109017,3030,Construcción aeronáutica y espacial y su maquinaria,Nada,2022-01-07 01:00:00,Microempresa,Viva,,,,SI,,3.0,,NO,2016-09-21 02:00:00,B,8860,2018.0,77000.0,Ayudas destinadas a incentivar el crecimiento en fases iniciales de start-ups tecnológicas (empresas emergentes con tecnología propia). - Por la que se aprueban las bases reguladoras de las ayudas destinadas a incentivar el crecimiento en fases iniciales de start-ups tecnológicas (empresas emergentes con tecnología propia). - Web: http://portaldogc.gencat.cat/utilsEADOP/PDF/7417/1626835.pdf,CATALUÑA - AGÈNCIA PER A LA COMPETITIVITAT DE L'EMPRESA (ACCIO),1.0,35.93,916.81,,0.0,,2.0,,,,,,,5.0,,,,23.0,26.0,,,,,,,,,,,,,,3.0,,,15.0,2.0,10.0,0.0,-11.0,38.0,-2.0,-14.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9002518891687658,1.4415744157441575,-1.4525466184247149,-0.9673901535203812,-0.8030794249794114,0.04631275836869153,-0.3103615235635895,,,0.19999999999999996,0.25,inf,1.0257731958762886,1.7714285714285714,,,,,,,,,,,0.0,0.0,,,,,,,,,,,-0.17647058823529416,-0.26086956521739135,3.5999999999999996,,,,,,,,,,,-0.6341463414634146,2.5652173913043477,5.384615384615385,-0.5903614457831325,-0.42647058823529416,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,2.6666666666666665,1.1818181818181817,7.166666666666666,,,,,,,6.5,-0.8,inf,1.85,-0.7468354430379747,6.181818181818182,27.333333333333332,-0.9154929577464789,0.868421052631579,1.3716814159292037,1.5681818181818183,21.0,-0.12048192771084343,0.537037037037037,2.857142857142857,,,,,,,,,,11.0,-inf,,,,,,,-1.0,1,0,0,1
2408,109017,3030,Construcción aeronáutica y espacial y su maquinaria,Nada,2022-01-07 01:00:00,Microempresa,Viva,,,,SI,,3.0,,NO,2016-09-21 02:00:00,B,8860,2020.0,15000.0,"Resolución de 14 de noviembre de 2019 de ICEX España Exportación e Inversiones E.P.E., M.P. por la que se convoca para 2019 y 2020 la concesión de subvenciones del programa de iniciación y consolidación de la exportación ICEX Next - Orden ICT/1063/2019, de 17 de octubre, por la que se establecen las bases reguladoras para la concesión de subvenciones del programa de iniciación y consolidación de la exportación de ICEX España Exportación e Inversiones, E.P.E., M.P. - Web: https://boe.es/boe/dias/2019/10/29/pdfs/BOE-A-2019-15504.pdf","MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - ICEX ESPAÑA EXPORTACION E INVERSIONES, EP E., M.P.",1.0,35.93,916.81,,0.0,,2.0,,,,,,,5.0,,,,23.0,26.0,,,,,,,,,,,,,,3.0,,,15.0,2.0,10.0,0.0,-11.0,38.0,-2.0,-14.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9002518891687658,1.4415744157441575,-1.4525466184247149,-0.9673901535203812,-0.8030794249794114,0.04631275836869153,-0.3103615235635895,,,0.19999999999999996,0.25,inf,1.0257731958762886,1.7714285714285714,,,,,,,,,,,0.0,0.0,,,,,,,,,,,-0.17647058823529416,-0.26086956521739135,3.5999999999999996,,,,,,,,,,,-0.6341463414634146,2.5652173913043477,5.384615384615385,-0.5903614457831325,-0.42647058823529416,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,,,,2.6666666666666665,1.1818181818181817,7.166666666666666,,,,,,,6.5,-0.8,inf,1.85,-0.7468354430379747,6.181818181818182,27.333333333333332,-0.9154929577464789,0.868421052631579,1.3716814159292037,1.5681818181818183,21.0,-0.12048192771084343,0.537037037037037,2.857142857142857,,,,,,,,,,11.0,-inf,,,,,,,-1.0,1,0,0,1
2409,109031,4621,"Comercio al por mayor de cereales, tabaco en rama, simientes y alimentos para animales",Importa,2021-06-16 02:00:00,Microempresa,Viva,,2.0,5.0,SI,Activa en Redes,8.0,,SI,2016-12-15 01:00:00,B,8172,2020.0,250000.0,"Resolución de 6 de mayo de 2019 de la Presidencia del CDTI E.P.E., por la que se aprueba la convocatoria para 2019 del Programa Neotec - Bases reguladoras para la concesión por parte del CDTI E.P.E., de ayudas públicas en el marco del Subprograma Estatal de I+D+i Empresarial - Web: https://www.boe.es/diario_boe/txt.php?id=BOE-A-2018-16895","MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - ENTIDAD PUBLICA EMPRESARIAL CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL (CDTI)",1.0,-105.66,6573.09,196.22,,,,,,1.0,,,,3.0,2.0,,,15.0,-20.0,,,,40.0,,,,,,,,,,0.0,,,51.0,0.0,3.0,1.0,-11.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4849884526558892,-0.9194268701153703,-0.49138746924096155,0.7578240018197557,-0.47526139451299465,-0.08230832074412497,,,0.032769340536132896,inf,,,,,,-0.9130434782608696,4.75,,,,,,,,,,,,,,,,,,,,1.3125,1.2857142857142856,1.3333333333333335,,,,,1.0,,,,,11.583333333333334,0.2857142857142858,0.8666666666666667,1.0499999999999998,-2.8536585365853657,4.657894736842105,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,1.0,3.5,,,,,,,inf,-1.0,2.0,-inf,-1.0,-0.6363636363636364,inf,,,1.8636363636363638,6.333333333333333,-inf,1.9777777777777779,1.5,0.6363636363636365,,,,1.25,inf,,,,,-inf,,,-inf,,,,,,1,0,0,1
2410,109031,4621,"Comercio al por mayor de cereales, tabaco en rama, simientes y alimentos para animales",Importa,2021-06-16 02:00:00,Microempresa,Viva,,2.0,5.0,SI,Activa en Redes,8.0,,SI,2016-12-15 01:00:00,B,8172,2019.0,77000.0,Ayudas destinadas a incentivar el crecimiento en fases iniciales de start-ups tecnológicas (empresas emergentes con tecnología propia). - Por la que se aprueban las bases reguladoras de las Ayudas destinadas a incentivar el crecimiento en fases iniciales de start-ups tecnológicas (empresas emergentes con tecnología propia). - Web: http://portaldogc.gencat.cat/utilsEADOP/PDF/7722/1697021.pdf,CATALUÑA - AGÈNCIA PER A LA COMPETITIVITAT DE L'EMPRESA (ACCIO),1.0,-105.66,6573.09,196.22,,,,,,1.0,,,,3.0,2.0,,,15.0,-20.0,,,,40.0,,,,,,,,,,0.0,,,51.0,0.0,3.0,1.0,-11.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4849884526558892,-0.9194268701153703,-0.49138746924096155,0.7578240018197557,-0.47526139451299465,-0.08230832074412497,,,0.032769340536132896,inf,,,,,,-0.9130434782608696,4.75,,,,,,,,,,,,,,,,,,,,1.3125,1.2857142857142856,1.3333333333333335,,,,,1.0,,,,,11.583333333333334,0.2857142857142858,0.8666666666666667,1.0499999999999998,-2.8536585365853657,4.657894736842105,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,inf,1.0,3.5,,,,,,,inf,-1.0,2.0,-inf,-1.0,-0.6363636363636364,inf,,,1.8636363636363638,6.333333333333333,-inf,1.9777777777777779,1.5,0.6363636363636365,,,,1.25,inf,,,,,-inf,,,-inf,,,,,,1,0,0,1
2411,111909,2899,Fabricación de otra maquinaria para usos específicos n.c.o.p.,Nada,2017-02-22 01:00:00,Microempresa,Viva,,,,SI,,1.0,,NO,2015-12-22 01:00:00,B,15256,2020.0,24000.0,REAFIANZAMIENTO DEL PROGRAMA DE AVALES PARA PYMES 2020 PESCA - REAFIANZAMIENTO DEL PROGRAMA DE AVALES PARA PYMES 2019 PESCA - Web: https://www.boe.es/eli/es/l/1994/03/11/1,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",1.0,1.77,162.76,39.04,3.0,,6.0,,,,2.0,,82.0,14.0,,,,,5.0,,,,40.0,,,,,,,,1.0,,58.0,,,346.0,761.0,195.0,196.0,-118.0,0.0,-62.0,-11.0,-3.0,0.0,0.0,-1.0,0.0,0.0,-1.2306878306878306,9.106951871657753,0.05649717514124308,-0.16810510692100478,0.3691856089116361,-0.18370607028753982,0.7237869019341703,-0.3274760383386581,0.12243852459016402,0.1428571428571428,2.5,-0.33333333333333337,,,,3.0,-0.6666666666666667,-0.5,,,,,,,,,,0.33333333333333326,0.5,0.0,,,,14.666666666666666,-0.8762886597938144,0.18292682926829262,-0.6436781609195402,1.3513513513513513,1.6428571428571428,,,,,,,,,,-0.6808510638297872,,,0.19999999999999996,3.333333333333333,-0.5,,,,,,,,,,-0.17500000000000004,0.33333333333333326,0.7045454545454546,,,,,,,,,,,,,,,,,,,,,,27.0,-1.0,inf,,,,0.2586206896551724,0.09589041095890405,0.32499999999999996,,,,,,,-0.545335085413929,2.9025641025641025,-0.005102040816326481,-0.4903846153846154,2.495798319327731,0.008474576271186418,-1.0,inf,,0.20359281437125754,2.4081632653061225,-0.20967741935483875,-0.0982142857142857,4.333333333333333,0.9090909090909092,-0.6666666666666667,0.0,0.0,inf,,,,,,5.0,-0.5,1.0,,,,-1.4285714285714286,-inf,,1,0,0,1
2412,111910,7220,Investigación y desarrollo experimental en ciencias sociales y humanidades,Nada,2016-06-06 02:00:00,Microempresa,Viva,,,,SI,,1.0,,SI,2016-04-29 02:00:00,B,15190,2017.0,2835.5,"Resolución del 19 de julio de 2016 por la que se le da publicidad al acuerdo del Consejo de Dirección del Instituto Gallego de Promoción Económica (Igape), que aprueba las bases reguladoras de las ayudas a los servicios de análisis potencial competitivo, - Web: www.xunta.es/diario-oficial-galicia",GALICIA - INSTITUTO GALLEGO DE PROMOCION ECONOMICA (IGAPE),1.0,21.76,157.51,34.06,4.0,,1.0,,,1.0,,,,89.0,,0.0,,,35.0,,,,,,,,,,,,31.0,,26.0,,,208.0,230.0,185.0,170.0,-4.0,0.0,-104.0,-41.0,0.0,0.0,0.0,-1.0,0.0,-5.0,-0.7327188940092166,0.9076923076923078,-0.7909007352941176,-0.008306941487981057,-0.2914842744160383,0.725922163672148,,-0.8333333333333333,-0.9982384028185555,-0.1428571428571429,0.3999999999999999,0.25,,,,-1.0,0.0,0.0,,,,,,,0.0,5.0,0.0,,,,,,,,,,3.25,-0.8823529411764706,-0.6179775280898876,,,,0.0,,,,,,-0.17741935483870963,2.263157894736842,,0.02857142857142847,0.11111111111111116,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,-0.23076923076923073,0.8,0.02777777777777768,,,,,,,-0.09565217391304348,0.2432432432432432,0.08823529411764697,-0.5555555555555556,1.25,1.0,,,,0.08148148148148149,-0.014598540145985384,0.3173076923076923,-0.2571428571428571,0.8421052631578947,-0.07317073170731703,,,,0.0,-inf,,,,,-0.5,1.0,0.0,,,,-1.0,-inf,-1.0,1,0,0,1
2413,111969,5917,Actividades de distribución cinematográfica y de vídeo,Nada,2016-03-29 02:00:00,Microempresa,Viva,,,1.0,SI,Activa en Medios,1.0,,NO,2016-01-02 01:00:00,B,15003,2019.0,44905.0,"Bases reguladoras de las ayudas del Igape para la ejecución de acciones de promoción exterior de las empresas gallegas (Galicia Exporta Empresas), cofinanciadas por el Fondo Europeo de Desarrollo Regional, en el marco del Programa Operativo Feder Galicia - bases reguladoras de las ayudas del Igape para la ejecución de acciones de promoción exterior de las empresas gallegas (Galicia Exporta Empresas), cofinanciadas por el Fondo Europeo de Desarrollo Regional, en el marco del Programa Operativo Feder Galicia - Web: www.xunta.es/diario-oficial-galicia",GALICIA - INSTITUTO GALLEGO DE PROMOCION ECONOMICA (IGAPE),1.0,-25.74,191.41,,,1.0,,,,,7.0,,,6.0,,0.0,,6.0,13.0,,,,,,,,,,,,,,6.0,,,58.0,35.0,25.0,15.0,-18.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0665280665280665,-1.7535248041775457,-2.487956487956488,-0.6402891030392883,-0.8428288477222416,6.1745467843895305,-0.26258484162895923,12.144981412639405,,-1.0,,,,-1.0,0.0,,,,,,,,,,,,,0.0,0.19999999999999996,-0.2857142857142857,,,,,,,1.6,0.25,0.33333333333333326,,,,,,,,,,0.0,0.2857142857142858,0.16666666666666674,0.46153846153846145,-0.5789473684210527,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.25,,,,,,2.0,,,,,,,0.6571428571428573,0.3999999999999999,0.6666666666666667,0.5,0.25,-0.5555555555555556,inf,,,-inf,,,0.972972972972973,3.625,3.0,,,,-1.0,-inf,,,,,-inf,,,,,,-1.0,-2.0,-3.0,1,1,0,1
2414,111972,2899,Fabricación de otra maquinaria para usos específicos n.c.o.p.,Nada,2021-03-10 01:00:00,Microempresa,Viva,,,,SI,,2.0,,NO,2016-01-28 01:00:00,B,15885,2018.0,140035.84,"Resolución de 31 de diciembre de 2017 por la que se establecen las bases reguladoras para la concesión, en régimen de concurrencia competitiva, de las ayudas del programa Conecta Peme para fomentar la cooperación entre las pymes y los demás agentes del Si - Web: https://www.xunta.gal/dog/Publicados/2018/20180208/AnuncioG0198-250118-0001_es.pdf",GALICIA - AGENCIA GALLEGA DE INNOVACION,1.0,3.91,158.81,1.35,5.0,,14.0,,,,,,181.0,322.0,,1.0,,9.0,125.0,,65.0,,2.0,,11.0,,,,,,5.0,,319.0,,,87.0,461.0,498.0,938.0,-783.0,15.0,-177.0,-93.0,-2.0,-2.0,0.0,0.0,0.0,-3.0,-0.742,-2.597444089456869,-1.8005115089514065,1.2788183358498828,0.36062668590427216,3.0151123984635726,0.04996195790007607,-0.13283483615570701,32.68148148148148,-0.25,0.0,-0.19999999999999996,,,,-0.2777777777777778,0.6363636363636365,-0.2142857142857143,,,,,,,,,,,,,,,,-0.07692307692307687,-0.7234042553191489,-0.7403314917127072,-0.31506849315068497,-0.006802721088435382,-0.08695652173913049,,,,2.0,6.0,0.0,,,,1.2000000000000002,-0.7916666666666666,1.6666666666666665,-0.07199999999999995,0.26724137931034475,-0.07482993197278909,,,,-0.8769230769230769,,,,,,76.5,-0.18709677419354842,-0.15873015873015872,,,,2.909090909090909,-0.41860465116279066,-0.92,,,,,,,,,,,,,,,,2.4,-0.6470588235294117,,,,,-0.8746081504702194,-0.22499999999999998,-0.6129032258064516,,,,,,,-0.8112798264642083,-0.07429718875502012,-0.4690831556503199,-0.8789625360230547,-0.12151898734177213,-0.4955300127713921,,-1.0,-0.4,-0.13913043478260867,-0.08730158730158732,-0.288135593220339,0.022222222222222143,-0.32835820895522383,-0.27956989247311825,0.19999999999999996,0.25,1.0,-1.0,-inf,-1.0,,,,0.5,1.0,-inf,,,,-0.75,-2.333333333333333,-2.0,1,0,0,1
2415,111972,2899,Fabricación de otra maquinaria para usos específicos n.c.o.p.,Nada,2021-03-10 01:00:00,Microempresa,Viva,,,,SI,,2.0,,NO,2016-01-28 01:00:00,B,15885,2016.0,64632.75,"Retos-Colaboración 2016. Resolución de 30 de diciembre de 2015, de la Secretaría de Estado de Investigación, Desarrollo e Innovación. - Orden ECC/1780/2013, de 30 de septiembre, por la que se aprueban las bases reguladoras para la concesión de ayudas públicas del Programa Estatal de Investigación, Desarrollo e Innovación Orientada a los Retos de la Sociedad, en el marco del Plan Estatal d - Web: http://boe.es/diario_boe/txt.php?id=BOE-A-2013-10259",MINISTERIO DE ECONOMIA Y COMPETITIVIDAD - AGENCIA ESTATAL DE INVESTIGACION,1.0,3.91,158.81,1.35,5.0,,14.0,,,,,,181.0,322.0,,1.0,,9.0,125.0,,65.0,,2.0,,11.0,,,,,,5.0,,319.0,,,87.0,461.0,498.0,938.0,-783.0,15.0,-177.0,-93.0,-2.0,-2.0,0.0,0.0,0.0,-3.0,-0.742,-2.597444089456869,-1.8005115089514065,1.2788183358498828,0.36062668590427216,3.0151123984635726,0.04996195790007607,-0.13283483615570701,32.68148148148148,-0.25,0.0,-0.19999999999999996,,,,-0.2777777777777778,0.6363636363636365,-0.2142857142857143,,,,,,,,,,,,,,,,-0.07692307692307687,-0.7234042553191489,-0.7403314917127072,-0.31506849315068497,-0.006802721088435382,-0.08695652173913049,,,,2.0,6.0,0.0,,,,1.2000000000000002,-0.7916666666666666,1.6666666666666665,-0.07199999999999995,0.26724137931034475,-0.07482993197278909,,,,-0.8769230769230769,,,,,,76.5,-0.18709677419354842,-0.15873015873015872,,,,2.909090909090909,-0.41860465116279066,-0.92,,,,,,,,,,,,,,,,2.4,-0.6470588235294117,,,,,-0.8746081504702194,-0.22499999999999998,-0.6129032258064516,,,,,,,-0.8112798264642083,-0.07429718875502012,-0.4690831556503199,-0.8789625360230547,-0.12151898734177213,-0.4955300127713921,,-1.0,-0.4,-0.13913043478260867,-0.08730158730158732,-0.288135593220339,0.022222222222222143,-0.32835820895522383,-0.27956989247311825,0.19999999999999996,0.25,1.0,-1.0,-inf,-1.0,,,,0.5,1.0,-inf,,,,-0.75,-2.333333333333333,-2.0,1,0,0,1
