,Unnamed: 0,ID,CNAE,CNAE_DESCRIPCION,IMPORT_EXPORT,TAM_EMPRESA,Estado,ACC_EXTRAN,ACC_EMPRESA,NUMACCIONISTAS,INFO_ADMIN,ACT_MEDIOS,CARGOS_ADMIN,MUJERES_CONSEJO,frmJuridica,codPostal,AÑO CONCESION,IMPORTE NOMINAL,ORGANISMO,ROA_1,LIQ_1,END_1,EMP_1,A-I-INM_INT_1,A-II-INM_MAT_1,A-III-INV_INM_1,A-IV-INV_GRU_1,A-V-INV_FLP_1,A-VI-IMP_DIF_1,A-VII-DEU_COM_1,B-II-EXISTENCIAS_1,B-III-DEU_COM_1,B-IV-DEU_COM_1,B-V-INV_FCP_1,B-VI-PER_CP_1,B-VII-EFECTIVO_1,A-PN-1_FP_1,A-PN-2_AJ_1,A-PN-3_SUBV_1,B-I-PROV_LP_1,B-II-DEU_LP_1,B-III-DEU_GRU_LP_1,B-IV-PAS_IMP_DIF_1,B-V-PER_LP_1,B-VI-ACREE_COM_LP_1,B-VII-DEU_ESP_LP_1,C-I-PAS_VINACTNCVENTA_1,C-II-PROV_CP_1,C-III-DEU_CP_1,C-IV-DEU_GRU_CP_1,C-V-ACREE_COM_CP_1,C-VI-PER_CP_1,C-VII-DEU_ESP_CP_1,VENTAS_FINAL,A-1-VENTAS_3,A-1-VENTAS_2,A-1-VENTAS_1,A-4-APROVISIONA_1,A-5-OTROSINGRESOS_1,A-6-GASTOSPERSONAL_1,A-7-OTROSGASTOS_1,A-8-AMORT_INM_1,A-13-OTROSRESULT_1,A-14-ING_FIN_1,A-15-GAS_FIN_1,A-17-DIF_CAMBIO_1,A-20-IMPUESTOS_1,ROA_23_diff,ROA_12_diff,LIQ_23_diff,LIQ_12_diff,END_23_diff,END_12_diff,EMP_23_diff,EMP_12_diff,A-I-INM_INT_23_diff,A-I-INM_INT_12_diff,A-II-INM_MAT_23_diff,A-II-INM_MAT_12_diff,A-III-INV_INM_23_diff,A-III-INV_INM_12_diff,A-IV-INV_GRU_23_diff,A-IV-INV_GRU_12_diff,A-V-INV_FLP_23_diff,A-V-INV_FLP_12_diff,A-VI-IMP_DIF_23_diff,A-VI-IMP_DIF_12_diff,A-VII-DEU_COM_23_diff,A-VII-DEU_COM_12_diff,B-II-EXISTENCIAS_23_diff,B-II-EXISTENCIAS_12_diff,B-III-DEU_COM_23_diff,B-III-DEU_COM_12_diff,B-IV-DEU_COM_23_diff,B-IV-DEU_COM_12_diff,B-V-INV_FCP_23_diff,B-V-INV_FCP_12_diff,B-VI-PER_CP_23_diff,B-VI-PER_CP_12_diff,B-VII-EFECTIVO_23_diff,B-VII-EFECTIVO_12_diff,A-PN-1_FP_12_diff,A-PN-1_FP_23_diff,A-PN-2_AJ_12_diff,A-PN-2_AJ_23_diff,A-PN-3_SUBV_12_diff,A-PN-3_SUBV_23_diff,B-I-PROV_LP_12_diff,B-I-PROV_LP_23_diff,B-II-DEU_LP_12_diff,B-II-DEU_LP_23_diff,B-III-DEU_GRU_LP_12_diff,B-III-DEU_GRU_LP_23_diff,B-IV-PAS_IMP_DIF_12_diff,B-IV-PAS_IMP_DIF_23_diff,B-V-PER_LP_12_diff,B-V-PER_LP_23_diff,B-VI-ACREE_COM_LP_12_diff,B-VI-ACREE_COM_LP_23_diff,B-VII-DEU_ESP_LP_12_diff,B-VII-DEU_ESP_LP_23_diff,C-I-PAS_VINACTNCVENTA_12_diff,C-I-PAS_VINACTNCVENTA_23_diff,C-II-PROV_CP_12_diff,C-II-PROV_CP_23_diff,C-III-DEU_CP_12_diff,C-III-DEU_CP_23_diff,C-IV-DEU_GRU_CP_12_diff,C-IV-DEU_GRU_CP_23_diff,C-V-ACREE_COM_CP_12_diff,C-V-ACREE_COM_CP_23_diff,C-VI-PER_CP_12_diff,C-VI-PER_CP_23_diff,C-VII-DEU_ESP_CP_12_diff,C-VII-DEU_ESP_CP_23_diff,A-1-VENTAS_23_diff,A-1-VENTAS_12_diff,A-4-APROVISIONA_23_diff,A-4-APROVISIONA_12_diff,A-5-OTROSINGRESOS_23_diff,A-5-OTROSINGRESOS_12_diff,A-6-GASTOSPERSONAL_23_diff,A-6-GASTOSPERSONAL_12_diff,A-7-OTROSGASTOS_23_diff,A-7-OTROSGASTOS_12_diff,A-8-AMORT_INM_23_diff,A-8-AMORT_INM_12_diff,A-13-OTROSRESULT_23_diff,A-13-OTROSRESULT_12_diff,A-14-ING_FIN_23_diff,A-14-ING_FIN_12_diff,A-15-GAS_FIN_23_diff,A-15-GAS_FIN_12_diff,A-17-DIF_CAMBIO_23_diff,A-17-DIF_CAMBIO_12_diff,A-20-IMPUESTOS_23_diff,A-20-IMPUESTOS_12_diff,Subvencion,ALTO_CRECIMIENTO_CALCU,GACELA_CALCU,MODELO_CALCU,Inicio Actividad,ULT_ACTOMERCANTIL_Y
13,13,100046,6201,Actividades de programación informática,Importa y exporta,Pequeña,Viva,0.0,3.0,3.0,SI,Activa en Redes y Medios,6.0,NO,A,33510.0,2019.0,57597.0,PRINCIPADO DE ASTURIAS - INSTITUTO DE DESARROLLO ECONOMICO DEL PRINCIPADO DE ASTURIAS,1.39,126.58,37.26,70.0,326.0,94.0,0.0,0.0,8.0,1.0,0.0,0.0,1084.0,0.0,65.0,0.0,832.0,524.0,0.0,66.0,0.0,231.0,0.0,22.0,0.0,0.0,0.0,0.0,225.0,278.0,388.0,674.0,0.0,0.0,,3233.0,3037.0,938.0,-247.0,49.0,-595.0,-98.0,-15.0,0.0,0.0,-3.0,0.0,-5.0,0.163793103448276,-0.1654676258992805,1.2400388001790774,0.0587770579870439,0.1891344693774252,0.5907139023081054,0.0749999999999999,0.1428571428571428,0.0154696132596685,1.776073619631902,-0.2317880794701986,0.6063829787234043,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0,1.1088929219600727,0.0,0.0,0.0,0.1607515657620042,0.7675276752767528,0.0,0.0,4.5,-0.9076923076923076,0.0,0.0,1.423452768729642,-0.6310096153846154,0.0591603053435114,0.0738738738738737,0.0,0.0,0.5,0.393939393939394,0.0,0.0,5.489177489177489,1.3442294863242163,0.0,0.0,0.5,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8129496402877696,-0.6994884910485933,0.0,0.0,-0.0267062314540059,-0.1402439024390244,0.0,0.0,0.0,0.0,0.0645373724069806,2.2377398720682304,0.0692041522491349,1.3400809716599191,0.6511976047904191,12.63265306122449,0.0952542372881355,3.957983193277311,-0.2569316081330869,4.520408163265306,0.5111111111111111,5.0,-1.0,inf,0.0,0.0,1.25,1.6666666666666663,-inf,0.0,2.6666666666666665,-0.4,1.0,0.0,0.0,0.0,2018.0,2021.0
14,14,100046,6201,Actividades de programación informática,Importa y exporta,Pequeña,Viva,0.0,3.0,3.0,SI,Activa en Redes y Medios,6.0,NO,A,33510.0,2020.0,20000.0,PRINCIPADO DE ASTURIAS - FUNDACION PARA EL FOMENTO EN ASTURIAS DE LA INVESTIGACION CIENTIFICA APLICADA Y LA TECNOLOGIA (FICYT),1.39,126.58,37.26,70.0,326.0,94.0,0.0,0.0,8.0,1.0,0.0,0.0,1084.0,0.0,65.0,0.0,832.0,524.0,0.0,66.0,0.0,231.0,0.0,22.0,0.0,0.0,0.0,0.0,225.0,278.0,388.0,674.0,0.0,0.0,,3233.0,3037.0,938.0,-247.0,49.0,-595.0,-98.0,-15.0,0.0,0.0,-3.0,0.0,-5.0,0.163793103448276,-0.1654676258992805,1.2400388001790774,0.0587770579870439,0.1891344693774252,0.5907139023081054,0.0749999999999999,0.1428571428571428,0.0154696132596685,1.776073619631902,-0.2317880794701986,0.6063829787234043,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0,1.1088929219600727,0.0,0.0,0.0,0.1607515657620042,0.7675276752767528,0.0,0.0,4.5,-0.9076923076923076,0.0,0.0,1.423452768729642,-0.6310096153846154,0.0591603053435114,0.0738738738738737,0.0,0.0,0.5,0.393939393939394,0.0,0.0,5.489177489177489,1.3442294863242163,0.0,0.0,0.5,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8129496402877696,-0.6994884910485933,0.0,0.0,-0.0267062314540059,-0.1402439024390244,0.0,0.0,0.0,0.0,0.0645373724069806,2.2377398720682304,0.0692041522491349,1.3400809716599191,0.6511976047904191,12.63265306122449,0.0952542372881355,3.957983193277311,-0.2569316081330869,4.520408163265306,0.5111111111111111,5.0,-1.0,inf,0.0,0.0,1.25,1.6666666666666663,-inf,0.0,2.6666666666666665,-0.4,1.0,0.0,0.0,0.0,2018.0,2021.0
15,15,100046,6201,Actividades de programación informática,Importa y exporta,Pequeña,Viva,0.0,3.0,3.0,SI,Activa en Redes y Medios,6.0,NO,A,33510.0,2020.0,18914.3,PRINCIPADO DE ASTURIAS - FUNDACION PARA EL FOMENTO EN ASTURIAS DE LA INVESTIGACION CIENTIFICA APLICADA Y LA TECNOLOGIA (FICYT),1.39,126.58,37.26,70.0,326.0,94.0,0.0,0.0,8.0,1.0,0.0,0.0,1084.0,0.0,65.0,0.0,832.0,524.0,0.0,66.0,0.0,231.0,0.0,22.0,0.0,0.0,0.0,0.0,225.0,278.0,388.0,674.0,0.0,0.0,,3233.0,3037.0,938.0,-247.0,49.0,-595.0,-98.0,-15.0,0.0,0.0,-3.0,0.0,-5.0,0.163793103448276,-0.1654676258992805,1.2400388001790774,0.0587770579870439,0.1891344693774252,0.5907139023081054,0.0749999999999999,0.1428571428571428,0.0154696132596685,1.776073619631902,-0.2317880794701986,0.6063829787234043,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0,1.1088929219600727,0.0,0.0,0.0,0.1607515657620042,0.7675276752767528,0.0,0.0,4.5,-0.9076923076923076,0.0,0.0,1.423452768729642,-0.6310096153846154,0.0591603053435114,0.0738738738738737,0.0,0.0,0.5,0.393939393939394,0.0,0.0,5.489177489177489,1.3442294863242163,0.0,0.0,0.5,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8129496402877696,-0.6994884910485933,0.0,0.0,-0.0267062314540059,-0.1402439024390244,0.0,0.0,0.0,0.0,0.0645373724069806,2.2377398720682304,0.0692041522491349,1.3400809716599191,0.6511976047904191,12.63265306122449,0.0952542372881355,3.957983193277311,-0.2569316081330869,4.520408163265306,0.5111111111111111,5.0,-1.0,inf,0.0,0.0,1.25,1.6666666666666663,-inf,0.0,2.6666666666666665,-0.4,1.0,0.0,0.0,0.0,2018.0,2021.0
16,16,100046,6201,Actividades de programación informática,Importa y exporta,Pequeña,Viva,0.0,3.0,3.0,SI,Activa en Redes y Medios,6.0,NO,A,33510.0,2018.0,5000.0,PRINCIPADO DE ASTURIAS - INSTITUTO DE DESARROLLO ECONOMICO DEL PRINCIPADO DE ASTURIAS,1.39,126.58,37.26,70.0,326.0,94.0,0.0,0.0,8.0,1.0,0.0,0.0,1084.0,0.0,65.0,0.0,832.0,524.0,0.0,66.0,0.0,231.0,0.0,22.0,0.0,0.0,0.0,0.0,225.0,278.0,388.0,674.0,0.0,0.0,,3233.0,3037.0,938.0,-247.0,49.0,-595.0,-98.0,-15.0,0.0,0.0,-3.0,0.0,-5.0,0.163793103448276,-0.1654676258992805,1.2400388001790774,0.0587770579870439,0.1891344693774252,0.5907139023081054,0.0749999999999999,0.1428571428571428,0.0154696132596685,1.776073619631902,-0.2317880794701986,0.6063829787234043,0.0,0.0,0.0,0.0,0.0,0.0,0.8,4.0,1.1088929219600727,0.0,0.0,0.0,0.1607515657620042,0.7675276752767528,0.0,0.0,4.5,-0.9076923076923076,0.0,0.0,1.423452768729642,-0.6310096153846154,0.0591603053435114,0.0738738738738737,0.0,0.0,0.5,0.393939393939394,0.0,0.0,5.489177489177489,1.3442294863242163,0.0,0.0,0.5,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8129496402877696,-0.6994884910485933,0.0,0.0,-0.0267062314540059,-0.1402439024390244,0.0,0.0,0.0,0.0,0.0645373724069806,2.2377398720682304,0.0692041522491349,1.3400809716599191,0.6511976047904191,12.63265306122449,0.0952542372881355,3.957983193277311,-0.2569316081330869,4.520408163265306,0.5111111111111111,5.0,-1.0,inf,0.0,0.0,1.25,1.6666666666666663,-inf,0.0,2.6666666666666665,-0.4,1.0,0.0,0.0,0.0,2018.0,2021.0
17,17,100081,2120,Fabricación de especialidades farmacéuticas,Importa y exporta,Pequeña,Viva,0.0,0.0,1.0,SI,Activa en Redes,6.0,NO,A,28232.0,2018.0,6000.0,"COMUNIDAD DE MADRID - CONSEJERIA DE ECONOMIA, EMPLEO Y HACIENDA",12.91,244.36,56.1,12.0,439.0,8.0,0.0,0.0,11.0,0.0,0.0,302.0,1055.0,0.0,436.0,0.0,195.0,345.0,0.0,0.0,0.0,436.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,728.0,0.0,0.0,4632.0,3587.0,2966.0,2089.0,-1098.0,0.0,-556.0,-434.0,-14.0,0.0,0.0,0.0,-12.0,-38.0,-0.4421052631578948,-0.0433772269558482,0.9823247453565008,-0.3169913242756589,-0.0015485203028217,0.036007130124777,0.25,0.3333333333333332,-0.1522094926350246,0.3917995444191344,1.2989690721649485,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7644341801385681,0.4337748344370862,0.4018126888217523,-0.0587677725118483,0.0,0.0,-0.9333333333333332,-0.8623853211009174,0.0,0.0,0.7435158501440922,0.7794871794871794,0.8579710144927537,0.3759750390015601,0.0,0.0,0.0,0.0,0.0,0.0,-0.1766055045871559,1.3454038997214486,-0.3529411764705882,1.209090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.325581395348837,-0.7746031746031746,-0.3571428571428571,0.5149572649572649,0.0,0.0,0.0,0.0,0.2093728927848954,0.4198180947821923,0.3207236842105263,0.1074681238615664,-0.922077922077922,inf,0.1091142490372272,0.4010791366906474,-0.0439306358381502,0.9930875576036866,0.2410714285714286,7.0,0.0,0.0,-1.0,inf,-0.0769230769230768,-inf,0.1578947368421053,-2.583333333333333,-0.2105263157894736,0.0,1.0,1.0,1.0,1.0,2017.0,2020.0
18,18,100175,5918,Actividades de distribución de programas de televisión,Nada,Microempresa,Viva,0.0,0.0,1.0,SI,NO,1.0,NO,B,1013.0,2020.0,25600.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",35.63,159.99,2.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,131.0,129.0,97.0,26.0,0.0,0.0,-14.0,-1.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.0422680412371133,-0.1832725231546449,0.1260035378963124,-0.0813175823488969,2.969135802469135,-0.2211538461538461,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4761904761904761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.8275862068965517,0.7272727272727273,0.736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0588235294117647,0.7777777777777777,0.0,0.0,0.0,0.0,0.3298969072164948,2.730769230769231,14.0,-inf,0.0,0.0,0.0625,4.714285714285714,2.0,1.0,0.3333333333333332,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,1.0,2017.0,2017.0
19,19,100183,6202,Actividades de consultoría informática,Nada,Microempresa,Viva,0.0,0.0,1.0,SI,Activa en Redes y Medios,5.0,NO,B,1006.0,2019.0,250000.0,"MINISTERIO DE CIENCIA, INNOVACION Y UNIVERSIDADES - ENTIDAD PUBLICA EMPRESARIAL CENTRO PARA EL DESARROLLO TECNOLOGICO INDUSTRIAL (CDTI)",-45.14,2120.04,22.16,4.0,0.0,21.0,0.0,0.0,2.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,161.0,167.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,61.0,241.0,96.0,-2.0,12.0,-119.0,-84.0,-5.0,0.0,0.0,0.0,-1.0,23.0,-12.188647746243738,-1.1326982720425345,-0.4940547178500158,-0.2010622441086017,8.504504504504505,-0.6994584837545126,0.0,1.75,0.0,0.0,0.5833333333333333,1.2857142857142856,0.0,0.0,0.0,0.0,0.6666666666666667,0.5,6.8,-0.3478260869565217,0.0,0.0,0.0,0.0,-0.5071090047393365,10.72222222222222,0.0,0.0,0.0,0.0,0.0,0.0,-0.0442105263157894,1.950310559006211,3.089820359281437,-0.6515373352855052,0.0,0.0,0.0,0.0,0.0,0.0,-0.4399999999999999,15.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,1.25,1.1666666666666663,0.0,0.0,0.0,0.0,-0.7468879668049793,1.5104166666666663,-0.7,9.0,-0.524804177545692,30.916666666666668,0.3324175824175823,2.0588235294117645,0.298342541436464,1.1547619047619049,0.7692307692307692,1.6,-1.0,-inf,0.0,0.0,0.6666666666666667,-inf,0.0,-1.0,-13.75,-1.3478260869565215,1.0,0.0,0.0,0.0,2017.0,2021.0
20,20,100183,6202,Actividades de consultoría informática,Nada,Microempresa,Viva,0.0,0.0,1.0,SI,Activa en Redes y Medios,5.0,NO,B,1006.0,2020.0,80000.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",-45.14,2120.04,22.16,4.0,0.0,21.0,0.0,0.0,2.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,161.0,167.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,61.0,241.0,96.0,-2.0,12.0,-119.0,-84.0,-5.0,0.0,0.0,0.0,-1.0,23.0,-12.188647746243738,-1.1326982720425345,-0.4940547178500158,-0.2010622441086017,8.504504504504505,-0.6994584837545126,0.0,1.75,0.0,0.0,0.5833333333333333,1.2857142857142856,0.0,0.0,0.0,0.0,0.6666666666666667,0.5,6.8,-0.3478260869565217,0.0,0.0,0.0,0.0,-0.5071090047393365,10.72222222222222,0.0,0.0,0.0,0.0,0.0,0.0,-0.0442105263157894,1.950310559006211,3.089820359281437,-0.6515373352855052,0.0,0.0,0.0,0.0,0.0,0.0,-0.4399999999999999,15.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,1.25,1.1666666666666663,0.0,0.0,0.0,0.0,-0.7468879668049793,1.5104166666666663,-0.7,9.0,-0.524804177545692,30.916666666666668,0.3324175824175823,2.0588235294117645,0.298342541436464,1.1547619047619049,0.7692307692307692,1.6,-1.0,-inf,0.0,0.0,0.6666666666666667,-inf,0.0,-1.0,-13.75,-1.3478260869565215,1.0,0.0,0.0,0.0,2017.0,2021.0
21,21,100183,6202,Actividades de consultoría informática,Nada,Microempresa,Viva,0.0,0.0,1.0,SI,Activa en Redes y Medios,5.0,NO,B,1006.0,2019.0,1336.5,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - OFICINA ESPAÑOLA DE PATENTES Y MARCAS, O.A.",-45.14,2120.04,22.16,4.0,0.0,21.0,0.0,0.0,2.0,23.0,0.0,0.0,18.0,0.0,0.0,0.0,161.0,167.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,61.0,241.0,96.0,-2.0,12.0,-119.0,-84.0,-5.0,0.0,0.0,0.0,-1.0,23.0,-12.188647746243738,-1.1326982720425345,-0.4940547178500158,-0.2010622441086017,8.504504504504505,-0.6994584837545126,0.0,1.75,0.0,0.0,0.5833333333333333,1.2857142857142856,0.0,0.0,0.0,0.0,0.6666666666666667,0.5,6.8,-0.3478260869565217,0.0,0.0,0.0,0.0,-0.5071090047393365,10.72222222222222,0.0,0.0,0.0,0.0,0.0,0.0,-0.0442105263157894,1.950310559006211,3.089820359281437,-0.6515373352855052,0.0,0.0,0.0,0.0,0.0,0.0,-0.4399999999999999,15.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,1.25,1.1666666666666663,0.0,0.0,0.0,0.0,-0.7468879668049793,1.5104166666666663,-0.7,9.0,-0.524804177545692,30.916666666666668,0.3324175824175823,2.0588235294117645,0.298342541436464,1.1547619047619049,0.7692307692307692,1.6,-1.0,-inf,0.0,0.0,0.6666666666666667,-inf,0.0,-1.0,-13.75,-1.3478260869565215,1.0,0.0,0.0,0.0,2017.0,2021.0
22,22,100184,6209,Otros servicios relacionados con las tecnologías de la información y la informática,Nada,Microempresa,Viva,0.0,0.0,1.0,SI,NO,1.0,NO,B,1006.0,2018.0,6000.0,VITORIA-GASTEIZ - AYUNTAMIENTO DE VITORIA-GASTEIZ,40.11,898.48,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,42.0,77.0,-2.0,0.0,-37.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7631513338319621,0.0,-0.3643598076751847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2328767123287671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4545454545454546,0.0,0.0,0.0,0.0,0.0,-0.6756756756756757,0.0,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017.0,2018.0
23,23,100185,2042,Fabricación de perfumes y cosméticos,Nada,Microempresa,Viva,0.0,1.0,6.0,SI,Activa en Redes,2.0,NO,B,1510.0,2018.0,96000.0,"MINISTERIO DE INDUSTRIA, COMERCIO Y TURISMO - COMPAÑIA ESPAÑOLA DE REAFIANZAMIENTO",-47.65,128.98,79.31,5.0,3.0,34.0,0.0,0.0,6.0,0.0,0.0,96.0,147.0,0.0,0.0,0.0,13.0,-71.0,0.0,52.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,81.0,0.0,0.0,,99.0,13.0,8.0,-65.0,72.0,-92.0,-119.0,-3.0,0.0,0.0,-7.0,0.0,0.0,-0.6157780838087743,0.0667366211962223,-0.5040124337869127,3.888664909288262,-0.4729546991210277,0.8648341949312823,-0.25,0.6000000000000001,-0.5,-0.3333333333333333,-0.24,-0.2647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2048192771084337,-0.1354166666666666,0.946969696969697,-0.1020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,40.5,-0.8461538461538461,1.816901408450704,-0.305,0.0,0.0,0.0961538461538462,1.9649122807017545,0.0,0.0,2.0,0.2638888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7283950617283951,3.8181818181818175,0.0,0.0,0.0,0.0,6.615384615384615,0.625,-0.3157894736842105,-0.7076923076923076,0.8767123287671232,0.0138888888888888,0.3587786259541985,0.423913043478261,1.795918367346939,-0.5882352941176471,0.0,2.333333333333333,-1.0,-inf,0.0,0.0,0.0,-0.7142857142857143,0.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,2018.0,2019.0
24,24,100185,2042,Fabricación de perfumes y cosméticos,Nada,Microempresa,Viva,0.0,1.0,6.0,SI,Activa en Redes,2.0,NO,B,1510.0,2018.0,7087.17,VITORIA-GASTEIZ - AYUNTAMIENTO DE VITORIA-GASTEIZ,-47.65,128.98,79.31,5.0,3.0,34.0,0.0,0.0,6.0,0.0,0.0,96.0,147.0,0.0,0.0,0.0,13.0,-71.0,0.0,52.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,81.0,0.0,0.0,,99.0,13.0,8.0,-65.0,72.0,-92.0,-119.0,-3.0,0.0,0.0,-7.0,0.0,0.0,-0.6157780838087743,0.0667366211962223,-0.5040124337869127,3.888664909288262,-0.4729546991210277,0.8648341949312823,-0.25,0.6000000000000001,-0.5,-0.3333333333333333,-0.24,-0.2647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2048192771084337,-0.1354166666666666,0.946969696969697,-0.1020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,40.5,-0.8461538461538461,1.816901408450704,-0.305,0.0,0.0,0.0961538461538462,1.9649122807017545,0.0,0.0,2.0,0.2638888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7283950617283951,3.8181818181818175,0.0,0.0,0.0,0.0,6.615384615384615,0.625,-0.3157894736842105,-0.7076923076923076,0.8767123287671232,0.0138888888888888,0.3587786259541985,0.423913043478261,1.795918367346939,-0.5882352941176471,0.0,2.333333333333333,-1.0,-inf,0.0,0.0,0.0,-0.7142857142857143,0.0,0.0,inf,0.0,1.0,0.0,0.0,0.0,2018.0,2019.0
